name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Manuel Lanzini,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Manuel Lanzini,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Manuel Lanzini,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,N,LW,12.0,12.0,0.0,4.0,7.0,2.0,0.0,12.0,1.0,2.0,50.0,1.0,0.0,9.0,51.0,35.0,1.0,1.0,0.0,1.0,0.0,6.0,6.0,100.0,1.0,
Manuel Lanzini,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Manuel Lanzini,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,N,FW,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,36.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,
Manuel Lanzini,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Manuel Lanzini,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Manuel Lanzini,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,N,AM,4.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,100.0,0.0,
Manuel Lanzini,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,N,"AM,RW",6.0,7.0,1.0,1.0,2.0,4.0,0.0,7.0,0.0,0.0,,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,80.0,0.0,
Manuel Lanzini,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,N,AM,27.0,31.0,0.0,4.0,17.0,11.0,2.0,30.0,0.0,0.0,,0.0,0.0,28.0,48.0,16.0,1.0,1.0,1.0,0.0,1.0,29.0,27.0,93.1,4.0,
Manuel Lanzini,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Manuel Lanzini,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,N,"AM,LW",32.0,44.0,0.0,4.0,35.0,9.0,0.0,42.0,1.0,1.0,100.0,1.0,0.0,33.0,222.0,114.0,6.0,2.0,0.0,0.0,0.0,33.0,32.0,97.0,1.0,
Manuel Lanzini,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,N,AM,32.0,21.0,0.0,4.0,7.0,13.0,1.0,20.0,1.0,1.0,100.0,1.0,0.0,18.0,122.0,60.0,4.0,1.0,0.0,0.0,0.0,16.0,13.0,81.3,1.0,
Manuel Lanzini,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,N,AM,15.0,21.0,0.0,1.0,9.0,12.0,1.0,18.0,1.0,2.0,50.0,1.0,0.0,16.0,125.0,89.0,2.0,1.0,1.0,0.0,0.0,17.0,16.0,94.1,0.0,
Andriy Yarmolenko,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,N,"RW,FW",1.0,6.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,85.7,1.0,
Andriy Yarmolenko,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,N,FW,2.0,5.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,4.0,72.0,43.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,
Andriy Yarmolenko,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,N,RW,4.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,100.0,1.0,0.0,4.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,
Andriy Yarmolenko,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,N,RW,8.0,6.0,0.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,
Andriy Yarmolenko,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,N,LM,23.0,13.0,0.0,2.0,3.0,8.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,0.0,1.0,1.0,17.0,9.0,52.9,3.0,
Andriy Yarmolenko,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,N,FW,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,
Andriy Yarmolenko,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andriy Yarmolenko,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,N,AM,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,
Andriy Yarmolenko,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andriy Yarmolenko,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andriy Yarmolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andriy Yarmolenko,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,N,RW,20.0,9.0,0.0,0.0,2.0,8.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,7.0,60.0,36.0,1.0,1.0,1.0,0.0,1.0,10.0,7.0,70.0,3.0,
Andriy Yarmolenko,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andriy Yarmolenko,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,N,LW,3.0,7.0,0.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,
Mark Noble,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,N,FW,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Mark Noble,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Noble,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Mark Noble,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Fredericks,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,N,WB,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,
Ryan Fredericks,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Fredericks,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Fredericks,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Fredericks,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Fredericks,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
