name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Tomáš Souček,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,DM,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,61.0,8.0,1.0,2.0,2.0,0.2,0.2,0.0,3.0,1.0,37.0,46.0,80.4,4.0,32.0,5.0,0.0,0.0,
Tomáš Souček,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,11.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,75.7,3.0,15.0,0.0,0.0,0.0,
Tomáš Souček,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.0,16.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,78.3,2.0,32.0,3.0,0.0,1.0,
Tomáš Souček,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,69.7,1.0,16.0,2.0,1.0,1.0,
Tomáš Souček,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,DM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,19.0,1.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,15.0,22.0,68.2,0.0,10.0,0.0,0.0,0.0,
Pablo Fornals,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,LW,90.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,74.0,27.0,2.0,4.0,2.0,0.1,0.1,0.6,5.0,1.0,50.0,60.0,83.3,15.0,55.0,12.0,0.0,1.0,
Pablo Fornals,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,AM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,54.0,17.0,2.0,0.0,1.0,0.2,0.2,0.2,3.0,1.0,39.0,50.0,78.0,4.0,41.0,5.0,2.0,2.0,
Pablo Fornals,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,"AM,RW",86.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,51.0,8.0,0.0,2.0,0.0,0.5,0.5,0.0,2.0,1.0,29.0,38.0,76.3,6.0,38.0,5.0,0.0,1.0,
Pablo Fornals,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,LW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,53.0,79.2,2.0,39.0,8.0,0.0,1.0,
Pablo Fornals,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,RM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,37.0,2.0,0.0,3.0,0.2,0.2,0.0,5.0,0.0,33.0,37.0,89.2,7.0,29.0,3.0,0.0,1.0,
Pablo Fornals,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,AM,77.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,33.0,18.0,2.0,2.0,1.0,0.4,0.4,0.1,4.0,0.0,14.0,23.0,60.9,2.0,19.0,2.0,0.0,0.0,
Pablo Fornals,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y,LW,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,19.0,1.0,1.0,2.0,0.2,0.2,0.0,3.0,0.0,28.0,36.0,77.8,7.0,38.0,3.0,1.0,3.0,
Pablo Fornals,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,"LW,DM",90.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,65.0,15.0,3.0,3.0,4.0,0.2,0.2,0.0,3.0,0.0,34.0,48.0,70.8,2.0,48.0,4.0,0.0,2.0,
Pablo Fornals,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,LW,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,46.0,30.0,3.0,1.0,3.0,0.2,0.2,0.2,4.0,1.0,23.0,32.0,71.9,6.0,31.0,6.0,3.0,4.0,
Pablo Fornals,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,"AM,LW",89.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42.0,24.0,0.0,2.0,1.0,0.4,0.4,0.1,3.0,0.0,23.0,32.0,71.9,7.0,30.0,7.0,1.0,4.0,
Pablo Fornals,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,AM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,15.0,0.0,2.0,1.0,0.3,0.3,0.4,2.0,0.0,26.0,39.0,66.7,4.0,31.0,2.0,1.0,1.0,
Pablo Fornals,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,LW,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,70.0,1.0,15.0,0.0,0.0,0.0,
