name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Alisson,2021-11-07,Sun,11,Away,L 2–3,Liverpool,West Ham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,96.2,0.0,15.0,0.0,0.0,0.0,
Alisson,2021-11-20,Sat,12,Home,W 4–0,Liverpool,Arsenal,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,71.0,95.8,0.0,61.0,0.0,0.0,0.0,
Alisson,2021-11-27,Sat,13,Home,W 4–0,Liverpool,Southampton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,91.5,0.0,35.0,0.0,0.0,0.0,
Alisson,2021-12-01,Wed,14,Away,W 4–1,Liverpool,Everton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,90.2,0.0,26.0,0.0,0.0,0.0,
Trent Alexander-Arnold,2021-08-14,Sat,1,Away,W 3–0,Liverpool,Norwich City,Y,RB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,13.0,2.0,4.0,2.0,0.1,0.1,0.2,5.0,1.0,44.0,58.0,75.9,6.0,37.0,5.0,1.0,5.0,
Trent Alexander-Arnold,2021-08-21,Sat,2,Home,W 2–0,Liverpool,Burnley,Y,RB,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,96.0,16.0,2.0,2.0,2.0,0.0,0.0,1.2,10.0,1.0,64.0,82.0,78.0,10.0,52.0,6.0,2.0,2.0,
Trent Alexander-Arnold,2021-08-28,Sat,3,Home,D 1–1,Liverpool,Chelsea,Y,RB,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,108.0,6.0,2.0,0.0,1.0,0.1,0.1,0.4,6.0,0.0,77.0,98.0,78.6,10.0,71.0,13.0,0.0,0.0,
Trent Alexander-Arnold,2021-09-12,Sun,4,Away,W 3–0,Liverpool,Leeds United,Y,RB,90.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,73.0,14.0,0.0,5.0,3.0,0.2,0.2,0.6,7.0,1.0,45.0,63.0,71.4,4.0,35.0,3.0,1.0,2.0,
Trent Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Alexander-Arnold,2021-09-25,Sat,6,Away,D 3–3,Liverpool,Brentford,Y,RB,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,115.0,9.0,4.0,4.0,1.0,0.2,0.2,0.0,5.0,1.0,71.0,100.0,71.0,13.0,72.0,7.0,0.0,1.0,
Trent Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Alexander-Arnold,2021-10-16,Sat,8,Away,W 5–0,Liverpool,Watford,Y,RB,64.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,91.0,3.0,1.0,2.0,0.0,0.1,0.1,0.0,2.0,0.0,68.0,82.0,82.9,16.0,56.0,5.0,0.0,0.0,
Trent Alexander-Arnold,2021-10-24,Sun,9,Away,W 5–0,Liverpool,Manchester Utd,Y,RB,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,112.0,6.0,2.0,1.0,0.0,0.0,0.0,0.9,4.0,1.0,88.0,106.0,83.0,6.0,63.0,3.0,0.0,0.0,
Trent Alexander-Arnold,2021-10-30,Sat,10,Home,D 2–2,Liverpool,Brighton,Y,RB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,77.0,98.0,78.6,9.0,68.0,7.0,1.0,1.0,
Trent Alexander-Arnold,2021-11-07,Sun,11,Away,L 2–3,Liverpool,West Ham,Y,RB,90.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,94.0,8.0,2.0,5.0,1.0,0.2,0.2,0.4,6.0,1.0,58.0,81.0,71.6,7.0,48.0,4.0,0.0,0.0,
Trent Alexander-Arnold,2021-11-20,Sat,12,Home,W 4–0,Liverpool,Arsenal,Y,RB,90.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,71.0,7.0,1.0,1.0,1.0,0.4,0.4,1.0,6.0,2.0,53.0,64.0,82.8,3.0,50.0,2.0,1.0,1.0,
Trent Alexander-Arnold,2021-11-27,Sat,13,Home,W 4–0,Liverpool,Southampton,Y,RB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,15.0,2.0,2.0,2.0,0.0,0.0,0.1,4.0,1.0,67.0,95.0,70.5,4.0,55.0,2.0,3.0,4.0,
Trent Alexander-Arnold,2021-12-01,Wed,14,Away,W 4–1,Liverpool,Everton,Y,RB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,89.0,7.0,0.0,3.0,0.0,0.1,0.1,0.3,2.0,0.0,68.0,84.0,81.0,9.0,42.0,6.0,0.0,0.0,
