name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Sergio Reguilón,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,WB,78.0,15.0,29.0,51.7,275.0,91.0,5.0,8.0,62.5,9.0,14.0,64.3,1.0,5.0,20.0,0.0,0.3,1.0,0.0,1.0,1.0,2.0,
Harry Kane,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,FW,19.0,7.0,10.0,70.0,81.0,34.0,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,,0.0,0.1,1.0,1.0,2.0,0.0,2.0,
Harry Kane,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,FW,90.0,21.0,26.0,80.8,367.0,91.0,10.0,10.0,100.0,7.0,9.0,77.8,3.0,5.0,60.0,0.0,0.3,2.0,1.0,2.0,0.0,4.0,
Harry Kane,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,FW,90.0,16.0,23.0,69.6,245.0,24.0,10.0,13.0,76.9,6.0,7.0,85.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,
Harry Kane,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,AM,90.0,24.0,31.0,77.4,320.0,88.0,12.0,14.0,85.7,8.0,11.0,72.7,1.0,3.0,33.3,0.0,0.0,0.0,6.0,0.0,0.0,3.0,
Harry Kane,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,FW,90.0,10.0,13.0,76.9,172.0,21.0,5.0,6.0,83.3,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Kane,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,FW,90.0,20.0,28.0,71.4,293.0,29.0,12.0,14.0,85.7,7.0,12.0,58.3,1.0,1.0,100.0,0.0,0.3,1.0,0.0,1.0,0.0,1.0,
Harry Kane,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,FW,90.0,23.0,25.0,92.0,403.0,71.0,14.0,14.0,100.0,2.0,4.0,50.0,5.0,5.0,100.0,1.0,0.8,2.0,3.0,1.0,0.0,1.0,
Harry Kane,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,FW,90.0,21.0,26.0,80.8,415.0,70.0,9.0,11.0,81.8,9.0,10.0,90.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,
Harry Kane,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,FW,90.0,16.0,27.0,59.3,264.0,60.0,9.0,12.0,75.0,6.0,10.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
