name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Joe Rodon,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Joe Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Rodon,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Joe Rodon,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Joe Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Rodon,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Bryan,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Bryan,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Bryan,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,LW,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Bryan,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Bryan,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,AM,29.0,13.0,1.0,4.0,5.0,5.0,0.0,13.0,1.0,2.0,50.0,1.0,0.0,11.0,71.0,50.0,0.0,0.0,0.0,1.0,0.0,13.0,9.0,69.2,2.0,
Bryan,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,LW,21.0,20.0,1.0,1.0,4.0,16.0,0.0,20.0,1.0,1.0,100.0,1.0,0.0,15.0,98.0,49.0,4.0,0.0,0.0,2.0,0.0,14.0,13.0,92.9,4.0,
Bryan,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,N,RW,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Bryan,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Bryan,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,LB,7.0,13.0,0.0,4.0,2.0,7.0,2.0,12.0,0.0,0.0,,0.0,0.0,9.0,67.0,45.0,2.0,0.0,0.0,1.0,1.0,9.0,8.0,88.9,1.0,
Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Matt Doherty,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,N,RB,8.0,7.0,1.0,2.0,4.0,1.0,0.0,6.0,1.0,1.0,100.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,
Matt Doherty,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Matt Doherty,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Matt Doherty,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Matt Doherty,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Matt Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Doherty,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Matt Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Doherty,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Matt Doherty,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,WB,20.0,23.0,1.0,11.0,5.0,7.0,1.0,19.0,1.0,2.0,50.0,1.0,0.0,11.0,21.0,12.0,1.0,0.0,0.0,1.0,0.0,10.0,10.0,100.0,4.0,
Matt Doherty,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Sessegnon,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Sessegnon,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ryan Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Sessegnon,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,WB,12.0,10.0,0.0,2.0,6.0,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,3.0,21.0,18.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,
