name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Eric Dier,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,1.0,0.0,1.0,1.0,0.1,0.1,0.3,2.0,1.0,50.0,60.0,83.3,7.0,44.0,2.0,0.0,0.0,
Son Heung-min,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,FW,90.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,44.0,8.0,0.0,0.0,1.0,0.2,0.2,0.1,2.0,0.0,25.0,32.0,78.1,1.0,26.0,7.0,1.0,1.0,
Son Heung-min,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,FW,71.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,11.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,10.0,18.0,55.6,1.0,17.0,1.0,1.0,1.0,
Son Heung-min,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,"RW,LW",87.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,55.0,9.0,0.0,1.0,0.0,0.2,0.2,0.1,3.0,0.0,32.0,47.0,68.1,4.0,39.0,3.0,3.0,4.0,
Son Heung-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Son Heung-min,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,FW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,44.0,14.0,0.0,0.0,2.0,0.3,0.3,0.0,1.0,0.0,27.0,34.0,79.4,2.0,28.0,3.0,2.0,3.0,
Son Heung-min,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,"LW,AM",90.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,43.0,15.0,1.0,0.0,1.0,0.3,0.3,0.2,6.0,0.0,29.0,33.0,87.9,3.0,26.0,5.0,0.0,2.0,
Son Heung-min,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,LW,90.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,55.0,4.0,0.0,0.0,1.0,0.6,0.6,0.1,6.0,1.0,31.0,38.0,81.6,5.0,41.0,8.0,3.0,5.0,
Son Heung-min,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,LW,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,6.0,0.0,0.0,1.0,0.8,0.8,0.3,6.0,0.0,38.0,50.0,76.0,3.0,43.0,12.0,0.0,4.0,
Son Heung-min,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,LW,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,12.0,2.0,0.0,0.0,0.2,0.2,0.4,3.0,0.0,37.0,47.0,78.7,2.0,37.0,1.0,1.0,1.0,
Son Heung-min,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,"LW,RW",90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,67.0,14.0,1.0,2.0,1.0,0.2,0.2,0.1,1.0,0.0,39.0,55.0,70.9,1.0,48.0,5.0,1.0,2.0,
Son Heung-min,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,AM,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,29.0,79.3,0.0,30.0,4.0,3.0,3.0,
Son Heung-min,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,LW,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,17.0,1.0,2.0,0.0,0.1,0.1,0.0,2.0,0.0,32.0,41.0,78.0,0.0,46.0,7.0,4.0,7.0,
Sergio Reguilón,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,5.0,0.0,0.0,0.0,0.1,3.0,0.0,16.0,22.0,72.7,3.0,13.0,2.0,0.0,0.0,
Sergio Reguilón,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,17.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,29.0,44.0,65.9,3.0,25.0,4.0,0.0,1.0,
Sergio Reguilón,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,LB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,19.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,1.0,32.0,37.0,86.5,2.0,33.0,1.0,0.0,1.0,
Sergio Reguilón,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,17.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,25.0,38.0,65.8,3.0,27.0,3.0,1.0,4.0,
Sergio Reguilón,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,43.0,56.0,76.8,3.0,44.0,5.0,1.0,1.0,
Sergio Reguilón,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,LB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,9.0,0.0,3.0,3.0,0.0,0.0,0.3,2.0,1.0,35.0,47.0,74.5,2.0,33.0,6.0,0.0,1.0,
Sergio Reguilón,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,14.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,46.0,89.1,3.0,37.0,2.0,3.0,4.0,
Sergio Reguilón,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,LB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,17.0,2.0,1.0,1.0,0.0,0.0,0.1,3.0,1.0,59.0,69.0,85.5,3.0,56.0,6.0,2.0,5.0,
Sergio Reguilón,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,LB,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,10.0,1.0,2.0,3.0,0.0,0.0,0.1,2.0,0.0,31.0,43.0,72.1,2.0,37.0,4.0,0.0,4.0,
Sergio Reguilón,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Sergio Reguilón,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,WB,70.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,66.0,6.0,0.0,1.0,2.0,0.3,0.3,0.2,2.0,0.0,37.0,52.0,71.2,1.0,36.0,1.0,1.0,3.0,
