name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Ben White,2021-09-18,Sat,5,Away,W 1–0,Arsenal,Burnley,Y,CB,90.0,74.0,13.0,54.0,22.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,49.0,137.0,53.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,100.0,0.0,
Ben White,2021-09-26,Sun,6,Home,W 3–1,Arsenal,Tottenham,Y,CB,90.0,48.0,4.0,24.0,24.0,1.0,0.0,46.0,0.0,0.0,,0.0,0.0,29.0,110.0,47.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,100.0,0.0,
Ben White,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y,CB,90.0,40.0,10.0,29.0,10.0,3.0,2.0,40.0,0.0,0.0,,0.0,0.0,22.0,144.0,72.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,
Ben White,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y,CB,90.0,66.0,4.0,21.0,44.0,6.0,2.0,63.0,0.0,0.0,,0.0,0.0,50.0,307.0,187.0,3.0,1.0,1.0,0.0,0.0,46.0,45.0,97.8,0.0,
Ben White,2021-10-22,Fri,9,Home,W 3–1,Arsenal,Aston Villa,Y,CB,90.0,44.0,9.0,25.0,22.0,1.0,0.0,44.0,0.0,0.0,,0.0,0.0,30.0,223.0,145.0,0.0,1.0,0.0,0.0,0.0,27.0,27.0,100.0,0.0,
Ben White,2021-10-30,Sat,10,Away,W 2–0,Arsenal,Leicester City,Y,CB,90.0,32.0,8.0,20.0,13.0,1.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,16.0,128.0,84.0,0.0,1.0,0.0,0.0,0.0,15.0,14.0,93.3,0.0,
Ben White,2021-11-07,Sun,11,Home,W 1–0,Arsenal,Watford,Y,CB,90.0,94.0,10.0,48.0,49.0,1.0,0.0,92.0,1.0,2.0,50.0,1.0,0.0,65.0,314.0,192.0,0.0,0.0,0.0,0.0,1.0,66.0,65.0,98.5,0.0,
Ben White,2021-11-20,Sat,12,Away,L 0–4,Arsenal,Liverpool,Y,CB,90.0,54.0,13.0,33.0,20.0,1.0,0.0,51.0,0.0,0.0,,0.0,0.0,23.0,53.0,22.0,1.0,0.0,0.0,2.0,1.0,27.0,25.0,92.6,0.0,
Ben White,2021-11-27,Sat,13,Home,W 2–0,Arsenal,Newcastle Utd,Y,CB,90.0,86.0,7.0,32.0,60.0,8.0,0.0,84.0,1.0,2.0,50.0,1.0,1.0,67.0,570.0,369.0,12.0,5.0,0.0,0.0,2.0,68.0,68.0,100.0,0.0,
Pierre-Emerick Aubameyang,2021-08-22,Sun,2,Home,L 0–2,Arsenal,Chelsea,N,LW,30.0,9.0,0.0,1.0,2.0,6.0,2.0,9.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,7.0,63.6,1.0,
Pierre-Emerick Aubameyang,2021-08-28,Sat,3,Away,L 0–5,Arsenal,Manchester City,Y*,FW,58.0,14.0,1.0,1.0,10.0,4.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,13.0,56.5,3.0,
Pierre-Emerick Aubameyang,2021-09-11,Sat,4,Home,W 1–0,Arsenal,Norwich City,Y*,FW,90.0,26.0,0.0,0.0,3.0,24.0,12.0,26.0,1.0,1.0,100.0,1.0,0.0,15.0,154.0,88.0,2.0,1.0,1.0,0.0,0.0,34.0,19.0,55.9,4.0,
Pierre-Emerick Aubameyang,2021-09-18,Sat,5,Away,W 1–0,Arsenal,Burnley,Y*,FW,90.0,29.0,0.0,2.0,12.0,17.0,2.0,29.0,0.0,0.0,,0.0,0.0,23.0,149.0,103.0,5.0,2.0,2.0,1.0,0.0,44.0,24.0,54.5,4.0,
Pierre-Emerick Aubameyang,2021-09-26,Sun,6,Home,W 3–1,Arsenal,Tottenham,Y*,FW,90.0,34.0,0.0,3.0,16.0,16.0,6.0,34.0,0.0,1.0,0.0,0.0,0.0,12.0,52.0,31.0,1.0,0.0,1.0,4.0,0.0,43.0,24.0,55.8,6.0,
Pierre-Emerick Aubameyang,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y*,FW,71.0,23.0,1.0,3.0,13.0,8.0,4.0,23.0,0.0,0.0,,0.0,0.0,9.0,17.0,15.0,1.0,0.0,1.0,5.0,1.0,36.0,15.0,41.7,2.0,
