name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Bernardo Silva,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,CM,71.0,28.0,38.0,73.7,459.0,74.0,17.0,21.0,81.0,8.0,11.0,72.7,3.0,5.0,60.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,
Bernardo Silva,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,CM,90.0,66.0,74.0,89.2,1162.0,207.0,27.0,28.0,96.4,32.0,35.0,91.4,6.0,10.0,60.0,0.0,0.0,1.0,5.0,2.0,0.0,7.0,
Bernardo Silva,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,CM,90.0,46.0,52.0,88.5,619.0,172.0,29.0,31.0,93.5,11.0,13.0,84.6,2.0,2.0,100.0,0.0,0.4,1.0,3.0,2.0,0.0,5.0,
Bernardo Silva,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,Y,CM,89.0,62.0,66.0,93.9,1062.0,158.0,32.0,34.0,94.1,24.0,26.0,92.3,6.0,6.0,100.0,0.0,0.4,3.0,4.0,3.0,0.0,3.0,
Bernardo Silva,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,"CM,AM",90.0,39.0,44.0,88.6,555.0,94.0,26.0,26.0,100.0,9.0,11.0,81.8,3.0,4.0,75.0,1.0,0.1,2.0,3.0,1.0,0.0,3.0,
Bernardo Silva,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"CM,DM",90.0,64.0,72.0,88.9,1144.0,186.0,28.0,29.0,96.6,25.0,27.0,92.6,8.0,13.0,61.5,0.0,0.0,0.0,6.0,0.0,0.0,3.0,
Bernardo Silva,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,FW,90.0,64.0,68.0,94.1,1016.0,128.0,34.0,35.0,97.1,20.0,22.0,90.9,6.0,6.0,100.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,
Bernardo Silva,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,CM,90.0,76.0,81.0,93.8,1164.0,180.0,45.0,46.0,97.8,26.0,29.0,89.7,3.0,3.0,100.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,
Bernardo Silva,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,"CM,FW",90.0,60.0,68.0,88.2,826.0,137.0,38.0,42.0,90.5,20.0,21.0,95.2,1.0,3.0,33.3,0.0,0.1,2.0,5.0,4.0,1.0,4.0,
Bernardo Silva,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,AM,90.0,31.0,38.0,81.6,441.0,48.0,21.0,23.0,91.3,9.0,9.0,100.0,1.0,1.0,100.0,0.0,0.2,1.0,1.0,1.0,1.0,0.0,
Rúben Dias,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,Y,CB,90.0,49.0,54.0,90.7,1196.0,263.0,4.0,6.0,66.7,36.0,36.0,100.0,9.0,12.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,
Rúben Dias,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,CB,90.0,105.0,110.0,95.5,2463.0,580.0,22.0,22.0,100.0,63.0,65.0,96.9,20.0,23.0,87.0,1.0,0.6,1.0,20.0,1.0,0.0,9.0,
Rúben Dias,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,CB,90.0,67.0,69.0,97.1,1427.0,583.0,17.0,17.0,100.0,42.0,42.0,100.0,8.0,10.0,80.0,0.0,0.2,2.0,6.0,0.0,0.0,4.0,
Rúben Dias,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,CB,90.0,85.0,90.0,94.4,1648.0,371.0,25.0,25.0,100.0,49.0,50.0,98.0,11.0,15.0,73.3,0.0,0.3,2.0,8.0,1.0,0.0,11.0,
Rúben Dias,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,CB,90.0,77.0,84.0,91.7,1568.0,452.0,24.0,26.0,92.3,40.0,43.0,93.0,12.0,14.0,85.7,0.0,0.1,2.0,3.0,0.0,0.0,2.0,
