name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,bench_explain
Kyle Walker,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,RB,90.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,6.0,2.0,33.3,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,
Kyle Walker,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,RB,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,9.0,3.0,33.3,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
Gabriel Jesus,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,"FW,LW",21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,66.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Gabriel Jesus,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,"RW,LW",90.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,4.0,18.2,0.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,
Gabriel Jesus,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RW,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Gabriel Jesus,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RW,83.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,10.0,2.0,20.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Gabriel Jesus,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RW,66.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,1.0,5.9,3.0,7.0,7.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,
Gabriel Jesus,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,"RW,FW",90.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,23.0,6.0,26.1,2.0,9.0,12.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,
Gabriel Jesus,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,RW,90.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,11.0,1.0,9.1,0.0,8.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,
Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Jesus,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,RW,86.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,2.0,18.2,2.0,6.0,3.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,
Gabriel Jesus,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"RW,AM",90.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,25.0,5.0,20.0,2.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Gabriel Jesus,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,RW,90.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,27.0,5.0,18.5,8.0,14.0,5.0,2.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,
Gabriel Jesus,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Gabriel Jesus,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,"FW,RW,LW",90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,5.0,33.3,2.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
