name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Rodri,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,10.0,0.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,99.0,104.0,95.2,6.0,79.0,7.0,0.0,0.0,
Rodri,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,DM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,122.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,108.0,113.0,95.6,10.0,90.0,9.0,0.0,0.0,
Rodri,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,73.0,98.6,7.0,59.0,3.0,1.0,1.0,
Rodri,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,DM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,92.0,18.0,4.0,1.0,3.0,0.1,0.1,0.0,2.0,0.0,70.0,80.0,87.5,2.0,63.0,2.0,1.0,2.0,
Kyle Walker,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kyle Walker,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,RB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,87.0,93.0,93.5,11.0,76.0,5.0,1.0,1.0,
Kyle Walker,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,36.0,80.6,0.0,28.0,1.0,0.0,0.0,
Kyle Walker,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RB,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,80.0,14.0,2.0,2.0,1.0,0.1,0.1,0.0,3.0,0.0,63.0,68.0,92.6,5.0,46.0,5.0,0.0,1.0,
Kyle Walker,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,11.0,1.0,2.0,3.0,0.0,0.0,0.1,1.0,0.0,64.0,70.0,91.4,4.0,49.0,1.0,0.0,1.0,
Kyle Walker,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,13.0,3.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,56.0,62.0,90.3,3.0,55.0,5.0,0.0,0.0,
Kyle Walker,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,RB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,74.0,77.0,0.0,46.0,1.0,1.0,1.0,
Kyle Walker,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kyle Walker,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,55.0,69.0,79.7,1.0,49.0,6.0,1.0,1.0,
Kyle Walker,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"RB,CB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,77.0,89.0,86.5,3.0,61.0,3.0,0.0,0.0,
Kyle Walker,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,8.0,3.0,2.0,0.0,0.0,0.0,0.1,3.0,0.0,100.0,113.0,88.5,4.0,80.0,4.0,1.0,1.0,
Kyle Walker,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,6.0,1.0,1.0,0.0,0.0,0.0,0.2,3.0,0.0,110.0,118.0,93.2,5.0,102.0,9.0,1.0,1.0,
Kyle Walker,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,RB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,103.0,88.3,8.0,98.0,6.0,0.0,2.0,
Gabriel Jesus,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,"FW,LW",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,6.0,6.0,100.0,1.0,6.0,2.0,0.0,0.0,
Gabriel Jesus,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,"RW,LW",90.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,22.0,1.0,1.0,0.0,0.1,0.1,0.6,3.0,2.0,67.0,74.0,90.5,7.0,69.0,12.0,0.0,2.0,
Gabriel Jesus,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RW,60.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,3.0,0.0,0.0,1.0,0.5,0.5,0.6,6.0,2.0,31.0,34.0,91.2,5.0,31.0,3.0,0.0,1.0,
Gabriel Jesus,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RW,83.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,40.0,10.0,1.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,19.0,31.0,61.3,2.0,34.0,7.0,0.0,3.0,
Gabriel Jesus,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RW,66.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,17.0,1.0,1.0,3.0,0.3,0.3,0.0,0.0,0.0,15.0,22.0,68.2,1.0,24.0,2.0,1.0,1.0,
