name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Rúben Dias,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,CB,90.0,94.0,4.0,37.0,64.0,1.0,1.0,93.0,0.0,0.0,,0.0,0.0,68.0,371.0,271.0,4.0,0.0,0.0,0.0,0.0,79.0,77.0,97.5,0.0,
Rúben Dias,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,CB,90.0,76.0,10.0,36.0,42.0,2.0,1.0,73.0,0.0,0.0,,0.0,0.0,52.0,250.0,92.0,3.0,0.0,0.0,0.0,1.0,56.0,56.0,100.0,0.0,
Rodri,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Rodri,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,DM,90.0,83.0,1.0,6.0,57.0,24.0,1.0,82.0,0.0,0.0,,0.0,0.0,60.0,223.0,86.0,3.0,1.0,0.0,1.0,0.0,66.0,65.0,98.5,3.0,
Rodri,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,DM,90.0,108.0,3.0,14.0,74.0,27.0,2.0,108.0,1.0,2.0,50.0,1.0,0.0,89.0,276.0,204.0,14.0,2.0,0.0,0.0,0.0,99.0,94.0,94.9,4.0,
Rodri,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,DM,90.0,59.0,1.0,13.0,35.0,18.0,1.0,58.0,0.0,1.0,0.0,0.0,0.0,39.0,187.0,103.0,2.0,1.0,0.0,1.0,1.0,41.0,41.0,100.0,5.0,
Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodri,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,DM,90.0,88.0,4.0,19.0,62.0,13.0,0.0,88.0,0.0,0.0,,0.0,0.0,65.0,324.0,193.0,9.0,2.0,0.0,0.0,1.0,62.0,59.0,95.2,0.0,
Rodri,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,DM,90.0,67.0,5.0,23.0,43.0,4.0,0.0,67.0,0.0,0.0,,0.0,0.0,36.0,145.0,44.0,2.0,0.0,0.0,0.0,2.0,55.0,50.0,90.9,0.0,
Rodri,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,Y,DM,90.0,105.0,7.0,25.0,65.0,19.0,0.0,104.0,0.0,0.0,,0.0,0.0,67.0,259.0,92.0,2.0,0.0,0.0,0.0,0.0,85.0,83.0,97.6,1.0,
Rodri,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,DM,90.0,68.0,7.0,22.0,38.0,16.0,2.0,66.0,0.0,0.0,,0.0,0.0,43.0,174.0,63.0,1.0,3.0,0.0,0.0,0.0,53.0,49.0,92.5,1.0,
Rodri,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,DM,90.0,115.0,3.0,17.0,70.0,36.0,4.0,114.0,1.0,1.0,100.0,1.0,0.0,86.0,370.0,220.0,11.0,3.0,0.0,0.0,1.0,96.0,92.0,95.8,3.0,
Rodri,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,DM,90.0,110.0,2.0,19.0,72.0,22.0,2.0,108.0,0.0,0.0,,0.0,0.0,79.0,290.0,134.0,7.0,0.0,0.0,0.0,2.0,91.0,90.0,98.9,0.0,
Rodri,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,DM,90.0,122.0,4.0,21.0,81.0,28.0,0.0,121.0,0.0,0.0,,0.0,0.0,90.0,313.0,151.0,9.0,2.0,0.0,0.0,0.0,101.0,101.0,100.0,2.0,
Rodri,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,DM,90.0,79.0,1.0,14.0,60.0,10.0,0.0,79.0,1.0,1.0,100.0,1.0,0.0,59.0,218.0,78.0,3.0,1.0,0.0,0.0,1.0,60.0,56.0,93.3,1.0,
Rodri,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,DM,90.0,92.0,2.0,20.0,49.0,29.0,3.0,91.0,1.0,2.0,50.0,1.0,0.0,63.0,260.0,69.0,2.0,1.0,0.0,0.0,1.0,72.0,69.0,95.8,3.0,
Kyle Walker,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
