name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Daniel James,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,RW,74.0,15.0,18.0,83.3,158.0,27.0,13.0,14.0,92.9,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Daniel James,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Daniel James,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,RW,52.0,7.0,14.0,50.0,75.0,9.0,5.0,10.0,50.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Daniel James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel James,2021-09-12,Sun,4,Home,L 0–3,Leeds United,Liverpool,N,LM,23.0,9.0,12.0,75.0,128.0,34.0,6.0,8.0,75.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
Daniel James,2021-09-17,Fri,5,Away,D 1–1,Leeds United,Newcastle Utd,Y,LM,60.0,11.0,16.0,68.8,157.0,22.0,8.0,9.0,88.9,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.1,1.0,2.0,0.0,0.0,0.0,
Daniel James,2021-09-25,Sat,6,Home,L 1–2,Leeds United,West Ham,Y,LM,45.0,3.0,4.0,75.0,48.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
Daniel James,2021-10-02,Sat,7,Home,W 1–0,Leeds United,Watford,Y,LM,90.0,9.0,18.0,50.0,187.0,91.0,4.0,6.0,66.7,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,
Daniel James,2021-10-16,Sat,8,Away,L 0–1,Leeds United,Southampton,Y,LW,90.0,16.0,23.0,69.6,290.0,88.0,5.0,5.0,100.0,9.0,14.0,64.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,
Daniel James,2021-10-23,Sat,9,Home,D 1–1,Leeds United,Wolves,Y,"LM,AM",90.0,14.0,19.0,73.7,263.0,46.0,4.0,5.0,80.0,9.0,12.0,75.0,1.0,1.0,100.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,
Daniel James,2021-10-31,Sun,10,Away,W 2–1,Leeds United,Norwich City,Y,"FW,CM",76.0,14.0,18.0,77.8,199.0,54.0,9.0,11.0,81.8,5.0,6.0,83.3,0.0,0.0,,1.0,0.2,1.0,0.0,0.0,0.0,2.0,
Daniel James,2021-11-07,Sun,11,Home,D 1–1,Leeds United,Leicester City,Y,"FW,LM",90.0,20.0,30.0,66.7,245.0,46.0,13.0,18.0,72.2,6.0,8.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,
Daniel James,2021-11-21,Sun,12,Away,L 1–2,Leeds United,Tottenham,Y,"RW,CM",90.0,13.0,26.0,50.0,162.0,21.0,9.0,14.0,64.3,4.0,10.0,40.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,
Daniel James,2021-11-27,Sat,13,Away,D 0–0,Leeds United,Brighton,Y,"FW,RW",90.0,8.0,11.0,72.7,79.0,6.0,6.0,7.0,85.7,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Daniel James,2021-11-30,Tue,14,Home,W 1–0,Leeds United,Crystal Palace,Y,"LM,RM",90.0,17.0,23.0,73.9,224.0,115.0,11.0,12.0,91.7,5.0,7.0,71.4,1.0,3.0,33.3,0.0,0.6,2.0,1.0,3.0,0.0,6.0,
Alex Telles,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Alex Telles,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Telles,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,LB,18.0,5.0,9.0,55.6,71.0,14.0,3.0,4.0,75.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
