name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Bruno Fernandes,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,AM,84.0,70.0,0.0,4.0,24.0,47.0,5.0,68.0,0.0,0.0,,0.0,0.0,51.0,252.0,139.0,10.0,3.0,0.0,1.0,2.0,72.0,57.0,79.2,9.0,
Bruno Fernandes,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,AM,90.0,87.0,0.0,7.0,31.0,52.0,6.0,83.0,1.0,3.0,33.3,2.0,0.0,55.0,234.0,148.0,8.0,1.0,2.0,0.0,2.0,80.0,69.0,86.3,12.0,
Bruno Fernandes,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,AM,90.0,66.0,2.0,11.0,25.0,34.0,5.0,56.0,2.0,2.0,100.0,2.0,0.0,34.0,144.0,105.0,8.0,4.0,1.0,1.0,0.0,58.0,41.0,70.7,2.0,
Bruno Fernandes,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y*,AM,90.0,96.0,0.0,7.0,45.0,48.0,5.0,83.0,0.0,2.0,0.0,1.0,1.0,54.0,228.0,104.0,6.0,3.0,1.0,0.0,0.0,81.0,71.0,87.7,11.0,
Bruno Fernandes,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,AM,90.0,66.0,3.0,7.0,30.0,31.0,1.0,61.0,0.0,0.0,,0.0,0.0,39.0,149.0,97.0,8.0,1.0,0.0,3.0,0.0,59.0,46.0,78.0,4.0,
Bruno Fernandes,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,AM,61.0,35.0,0.0,3.0,19.0,15.0,1.0,32.0,2.0,2.0,100.0,2.0,0.0,26.0,119.0,48.0,2.0,0.0,0.0,0.0,0.0,33.0,27.0,81.8,5.0,
Bruno Fernandes,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,AM,75.0,58.0,3.0,12.0,34.0,16.0,1.0,57.0,1.0,2.0,50.0,1.0,0.0,37.0,211.0,146.0,3.0,1.0,0.0,0.0,2.0,50.0,43.0,86.0,1.0,
Bruno Fernandes,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,"AM,CM",90.0,48.0,3.0,20.0,22.0,9.0,0.0,45.0,0.0,0.0,,0.0,0.0,29.0,129.0,72.0,3.0,0.0,0.0,1.0,0.0,45.0,36.0,80.0,2.0,
Bruno Fernandes,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,"AM,DM,CM",90.0,72.0,7.0,31.0,37.0,8.0,1.0,66.0,0.0,0.0,,0.0,0.0,46.0,178.0,69.0,3.0,1.0,0.0,0.0,1.0,58.0,46.0,79.3,4.0,
Bruno Fernandes,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y*,AM,88.0,50.0,6.0,20.0,20.0,11.0,1.0,48.0,1.0,2.0,50.0,2.0,1.0,36.0,136.0,53.0,2.0,0.0,0.0,1.0,1.0,37.0,33.0,89.2,3.0,
