name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,bench_explain
James Maddison,2021-09-19,Sun,5,Away,L 1–2,Leicester City,Brighton,Y,RW,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,13.0,7.0,53.8,2.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,
James Maddison,2021-09-25,Sat,6,Home,D 2–2,Leicester City,Burnley,N,RW,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
James Maddison,2021-10-03,Sun,7,Away,D 2–2,Leicester City,Crystal Palace,N,FW,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
James Maddison,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,Y,AM,72.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,20.0,3.0,15.0,6.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
James Maddison,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,Y,AM,77.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,12.0,3.0,25.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
James Maddison,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,Y,AM,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
James Maddison,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,N,FW,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,4.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
James Maddison,2021-11-20,Sat,12,Home,L 0–3,Leicester City,Chelsea,N,LW,45.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,19.0,3.0,15.8,2.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
James Maddison,2021-11-28,Sun,13,Home,W 4–2,Leicester City,Watford,Y,AM,87.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,11.0,3.0,27.3,2.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,
James Maddison,2021-12-01,Wed,14,Away,D 2–2,Leicester City,Southampton,Y,"AM,LW",90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,20.0,3.0,15.0,4.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Timothy Castagne,2021-08-23,Mon,2,Away,L 1–4,Leicester City,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Timothy Castagne,2021-08-28,Sat,3,Away,W 2–1,Leicester City,Norwich City,N,RB,80.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,50.0,1.0,17.0,2.0,11.8,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,
Timothy Castagne,2021-09-11,Sat,4,Home,L 0–1,Leicester City,Manchester City,Y,RB,90.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,2.0,10.0,16.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,
Timothy Castagne,2021-09-19,Sun,5,Away,L 1–2,Leicester City,Brighton,N,LB,23.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,3.0,1.0,33.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Timothy Castagne,2021-09-25,Sat,6,Home,D 2–2,Leicester City,Burnley,N,RB,45.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,100.0,0.0,8.0,1.0,12.5,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,
Timothy Castagne,2021-10-03,Sun,7,Away,D 2–2,Leicester City,Crystal Palace,Y,RB,90.0,5.0,4.0,2.0,3.0,0.0,1.0,4.0,25.0,3.0,32.0,11.0,34.4,12.0,20.0,0.0,4.0,1.0,0.0,3.0,5.0,10.0,7.0,0.0,
Timothy Castagne,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,Y,WB,90.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,5.0,29.4,2.0,10.0,5.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,
Timothy Castagne,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,Y,WB,90.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,9.0,3.0,33.3,4.0,5.0,0.0,4.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,
Timothy Castagne,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,Y,"RB,WB",90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,50.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,
Timothy Castagne,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,Y,"LB,WB",90.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,100.0,0.0,15.0,10.0,66.7,8.0,4.0,3.0,2.0,0.0,0.0,2.0,7.0,11.0,2.0,0.0,
Timothy Castagne,2021-11-20,Sat,12,Home,L 0–3,Leicester City,Chelsea,Y,WB,90.0,6.0,1.0,0.0,5.0,1.0,2.0,3.0,66.7,1.0,21.0,4.0,19.0,6.0,12.0,3.0,5.0,0.0,0.0,5.0,2.0,8.0,1.0,0.0,
Timothy Castagne,2021-11-28,Sun,13,Home,W 4–2,Leicester City,Watford,Y,RB,90.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,50.0,2.0,18.0,4.0,22.2,9.0,9.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,3.0,2.0,
Timothy Castagne,2021-12-01,Wed,14,Away,D 2–2,Leicester City,Southampton,Y,RB,90.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,9.0,3.0,33.3,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,
Boubakary Soumaré,2021-08-14,Sat,1,Home,W 1–0,Leicester City,Wolves,N,AM,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,5.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,
Boubakary Soumaré,2021-08-23,Mon,2,Away,L 1–4,Leicester City,West Ham,N,LM,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Boubakary Soumaré,2021-08-28,Sat,3,Away,W 2–1,Leicester City,Norwich City,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Boubakary Soumaré,2021-09-11,Sat,4,Home,L 0–1,Leicester City,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Boubakary Soumaré,2021-09-19,Sun,5,Away,L 1–2,Leicester City,Brighton,Y,CM,74.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,14.0,4.0,28.6,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
Boubakary Soumaré,2021-09-25,Sat,6,Home,D 2–2,Leicester City,Burnley,Y,CM,61.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,16.0,1.0,6.3,9.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,
Boubakary Soumaré,2021-10-03,Sun,7,Away,D 2–2,Leicester City,Crystal Palace,N,DM,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,
Boubakary Soumaré,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,Y,DM,90.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,25.0,12.0,48.0,7.0,14.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,
Boubakary Soumaré,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,Y,DM,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,15.0,3.0,20.0,4.0,10.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,
Boubakary Soumaré,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,Y,DM,90.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,19.0,6.0,31.6,4.0,13.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,
Boubakary Soumaré,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,Y,DM,90.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,100.0,0.0,25.0,8.0,32.0,8.0,13.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,
Boubakary Soumaré,2021-11-20,Sat,12,Home,L 0–3,Leicester City,Chelsea,Y,DM,74.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,24.0,3.0,12.5,6.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,
Boubakary Soumaré,2021-11-28,Sun,13,Home,W 4–2,Leicester City,Watford,Y,DM,90.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,50.0,1.0,20.0,7.0,35.0,7.0,10.0,3.0,4.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,
Boubakary Soumaré,2021-12-01,Wed,14,Away,D 2–2,Leicester City,Southampton,Y,CM,45.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,3.0,23.1,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
Ricardo Pereira,2021-08-14,Sat,1,Home,W 1–0,Leicester City,Wolves,Y,"RB,WB",90.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,50.0,2.0,8.0,0.0,0.0,2.0,6.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,
Ricardo Pereira,2021-08-23,Mon,2,Away,L 1–4,Leicester City,West Ham,Y,RB,90.0,4.0,1.0,2.0,2.0,0.0,1.0,3.0,33.3,2.0,20.0,3.0,15.0,12.0,8.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0,5.0,0.0,
Ricardo Pereira,2021-08-28,Sat,3,Away,W 2–1,Leicester City,Norwich City,Y,RB,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Ricardo Pereira,2021-09-11,Sat,4,Home,L 0–1,Leicester City,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ricardo Pereira,2021-09-19,Sun,5,Away,L 1–2,Leicester City,Brighton,Y,RB,90.0,5.0,4.0,3.0,2.0,0.0,4.0,10.0,40.0,6.0,27.0,8.0,29.6,5.0,12.0,10.0,3.0,1.0,0.0,2.0,3.0,8.0,4.0,0.0,
Ricardo Pereira,2021-09-25,Sat,6,Home,D 2–2,Leicester City,Burnley,Y,RB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,2.0,25.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,
Ricardo Pereira,2021-10-03,Sun,7,Away,D 2–2,Leicester City,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ricardo Pereira,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,Y,WB,90.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,26.0,5.0,19.2,8.0,15.0,3.0,3.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,
Ricardo Pereira,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,Y,WB,90.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,66.7,1.0,12.0,8.0,66.7,6.0,5.0,1.0,2.0,0.0,0.0,2.0,4.0,8.0,3.0,0.0,
Ricardo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo Pereira,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,Y,"RB,WB",90.0,7.0,3.0,5.0,1.0,1.0,3.0,6.0,50.0,3.0,25.0,9.0,36.0,13.0,10.0,2.0,5.0,1.0,0.0,4.0,3.0,10.0,4.0,0.0,
Jonny Evans,2021-09-11,Sat,4,Home,L 0–1,Leicester City,Manchester City,N,CB,30.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,
Jonny Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonny Evans,2021-09-25,Sat,6,Home,D 2–2,Leicester City,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jonny Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonny Evans,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,Y,CB,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,60.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,
Jonny Evans,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,20.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,13.0,0.0,
Jonny Evans,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,Y,CB,90.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,4.0,1.0,25.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,
Jonny Evans,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,Y,CB,90.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,66.7,1.0,10.0,4.0,40.0,7.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,0.0,
Jonny Evans,2021-11-20,Sat,12,Home,L 0–3,Leicester City,Chelsea,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,
Jonny Evans,2021-11-28,Sun,13,Home,W 4–2,Leicester City,Watford,Y,CB,90.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,60.0,2.0,13.0,8.0,61.5,8.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,
Jonny Evans,2021-12-01,Wed,14,Away,D 2–2,Leicester City,Southampton,Y,CB,90.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,42.9,5.0,2.0,0.0,4.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,
Daniel Amartey,2021-08-14,Sat,1,Home,W 1–0,Leicester City,Wolves,Y,CB,90.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,33.3,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,
Daniel Amartey,2021-08-23,Mon,2,Away,L 1–4,Leicester City,West Ham,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,
Daniel Amartey,2021-08-28,Sat,3,Away,W 2–1,Leicester City,Norwich City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,
Daniel Amartey,2021-09-11,Sat,4,Home,L 0–1,Leicester City,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Daniel Amartey,2021-09-19,Sun,5,Away,L 1–2,Leicester City,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Daniel Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Amartey,2021-10-03,Sun,7,Away,D 2–2,Leicester City,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Daniel Amartey,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,60.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,
Daniel Amartey,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,Y,CB,90.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,13.0,5.0,38.5,7.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,
Daniel Amartey,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,Y,CB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,
Daniel Amartey,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,N,CB,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,66.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
Daniel Amartey,2021-11-20,Sat,12,Home,L 0–3,Leicester City,Chelsea,Y,CB,90.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,11.0,4.0,36.4,3.0,7.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,
Daniel Amartey,2021-11-28,Sun,13,Home,W 4–2,Leicester City,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Daniel Amartey,2021-12-01,Wed,14,Away,D 2–2,Leicester City,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Luke Thomas,2021-08-14,Sat,1,Home,W 1–0,Leicester City,Wolves,Y,"LB,WB",90.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,11.0,4.0,36.4,3.0,4.0,4.0,2.0,2.0,0.0,0.0,4.0,6.0,4.0,0.0,
Luke Thomas,2021-08-23,Mon,2,Away,L 1–4,Leicester City,West Ham,Y,LB,90.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,3.0,18.8,12.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,5.0,0.0,
Luke Thomas,2021-08-28,Sat,3,Away,W 2–1,Leicester City,Norwich City,Y,LB,90.0,3.0,2.0,2.0,0.0,1.0,2.0,4.0,50.0,2.0,12.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,
Luke Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Thomas,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,Y,"LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,4.0,28.6,9.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,
Luke Thomas,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Luke Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Thomas,2021-11-28,Sun,13,Home,W 4–2,Leicester City,Watford,Y,LB,90.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,9.0,3.0,33.3,4.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,
Luke Thomas,2021-12-01,Wed,14,Away,D 2–2,Leicester City,Southampton,Y,LB,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,12.0,7.0,58.3,5.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,
Ademola Lookman,2021-09-11,Sat,4,Home,L 0–1,Leicester City,Manchester City,N,LW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,40.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ademola Lookman,2021-09-19,Sun,5,Away,L 1–2,Leicester City,Brighton,N,"RW,RM",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,3.0,37.5,1.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
Ademola Lookman,2021-09-25,Sat,6,Home,D 2–2,Leicester City,Burnley,Y,RW,77.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,12.0,4.0,33.3,3.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,
Ademola Lookman,2021-10-03,Sun,7,Away,D 2–2,Leicester City,Crystal Palace,Y,RM,79.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,100.0,0.0,21.0,9.0,42.9,5.0,13.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,
Ademola Lookman,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ademola Lookman,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ademola Lookman,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,N,FW,45.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,7.0,2.0,28.6,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
Ademola Lookman,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,Y,"RW,FW",79.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,4.0,23.5,7.0,4.0,6.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,
Ademola Lookman,2021-11-20,Sat,12,Home,L 0–3,Leicester City,Chelsea,Y,RW,45.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,17.0,3.0,17.6,1.0,12.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
Ademola Lookman,2021-11-28,Sun,13,Home,W 4–2,Leicester City,Watford,Y,RW,74.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,11.0,5.0,45.5,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,
Ademola Lookman,2021-12-01,Wed,14,Away,D 2–2,Leicester City,Southampton,Y,RW,60.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,16.0,2.0,12.5,3.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
Kelechi Iheanacho,2021-08-14,Sat,1,Home,W 1–0,Leicester City,Wolves,N,AM,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,33.3,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Kelechi Iheanacho,2021-08-23,Mon,2,Away,L 1–4,Leicester City,West Ham,N,FW,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kelechi Iheanacho,2021-08-28,Sat,3,Away,W 2–1,Leicester City,Norwich City,N,FW,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,1.0,16.7,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
Kelechi Iheanacho,2021-09-11,Sat,4,Home,L 0–1,Leicester City,Manchester City,N,AM,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,25.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kelechi Iheanacho,2021-09-19,Sun,5,Away,L 1–2,Leicester City,Brighton,N,FW,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kelechi Iheanacho,2021-09-25,Sat,6,Home,D 2–2,Leicester City,Burnley,N,CM,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kelechi Iheanacho,2021-10-03,Sun,7,Away,D 2–2,Leicester City,Crystal Palace,Y,FW,70.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,50.0,1.0,15.0,5.0,33.3,1.0,9.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,
Kelechi Iheanacho,2021-10-16,Sat,8,Home,W 4–2,Leicester City,Manchester Utd,Y,FW,76.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,24.0,3.0,12.5,0.0,14.0,10.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,
Kelechi Iheanacho,2021-10-24,Sun,9,Away,W 2–1,Leicester City,Brentford,Y,FW,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,21.0,8.0,38.1,2.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
Kelechi Iheanacho,2021-10-30,Sat,10,Home,L 0–2,Leicester City,Arsenal,Y,FW,45.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,6.0,3.0,50.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
Kelechi Iheanacho,2021-11-07,Sun,11,Away,D 1–1,Leicester City,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kelechi Iheanacho,2021-11-20,Sat,12,Home,L 0–3,Leicester City,Chelsea,N,RW,45.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,6.0,54.5,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,
