name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Jorginho,2021-12-01,Wed,14,Away,W 2–1,Chelsea,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andreas Christensen,2021-08-14,Sat,1,Home,W 3–0,Chelsea,Crystal Palace,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,104.0,107.0,97.2,5.0,87.0,6.0,0.0,0.0,
Andreas Christensen,2021-08-22,Sun,2,Away,W 2–0,Chelsea,Arsenal,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,85.0,96.5,1.0,65.0,2.0,1.0,1.0,
Andreas Christensen,2021-08-28,Sat,3,Away,D 1–1,Chelsea,Liverpool,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,13.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,87.5,1.0,20.0,0.0,0.0,0.0,
Andreas Christensen,2021-09-11,Sat,4,Home,W 3–0,Chelsea,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andreas Christensen,2021-09-19,Sun,5,Away,W 3–0,Chelsea,Tottenham,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,10.0,2.0,7.0,0.0,0.1,0.1,0.1,3.0,0.0,44.0,48.0,91.7,4.0,44.0,1.0,1.0,1.0,
Andreas Christensen,2021-09-25,Sat,6,Home,L 0–1,Chelsea,Manchester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,11.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,49.0,54.0,90.7,0.0,39.0,0.0,0.0,0.0,
Andreas Christensen,2021-10-02,Sat,7,Home,W 3–1,Chelsea,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andreas Christensen,2021-10-16,Sat,8,Away,W 1–0,Chelsea,Brentford,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,73.0,95.9,6.0,58.0,1.0,0.0,0.0,
Andreas Christensen,2021-10-23,Sat,9,Home,W 7–0,Chelsea,Norwich City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
